"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"513",13.125,63.5875,46.89166667,30.9125,25.57083333,12.35416667,11.95833333,11.475,9.5,13.7375,9.570833333,13.0625,26.84583333,10.2375,9.483333333,11.86521739,6.341666667,19.25,9.183333333,17.93333333,12.17083333,12.30416667,15.9875,13.97083333,12.37916667,31.40833333,33.27916667,11.94166667,14.29166667,16.39583333,12.9375,11.025,7.2875,25.225,29.64583333,41.36666667,10.925,13.425
"514",4.8875,21.29166667,19.71666667,17.89166667,18.95,8.033333333,9.118181818,11.99166667,8.354166667,10.86666667,13.0375,10.95833333,21.075,11.50869565,9.375,10.63333333,6.704166667,13.74583333,7.779166667,10.925,7.195833333,7.566666667,11.90416667,10.91666667,9.045833333,19.55,21.95909091,7.191666667,11.7625,13.90416667,12.5,14.91666667,7.425,19.61666667,23.66666667,29.4,10.29583333,8.679166667
"515",4.8625,20.80416667,21.65833333,22.19583333,22.70833333,9.083333333,8.170833333,12.71666667,16.78333333,13.29583333,12.35909091,13.70833333,25.92916667,17.52916667,14.525,13.70833333,10.74583333,11.92916667,7.933333333,10.575,6.754166667,7.1375,11.59583333,10.625,7.229166667,15.59166667,18.61666667,7.5,10.46666667,13.59166667,10.92083333,16.12083333,18.9875,25.24583333,24.3625,21.95416667,9.445833333,9.308333333
"516",9.0875,24.475,21.5875,25.74583333,20.7375,12.21666667,7.975,19.05833333,19.84166667,12.74583333,16.3375,13.4125,19.4625,17.47083333,15.30833333,16.46666667,12.775,12.44583333,9.516666667,14.12916667,6.954166667,7.308333333,11.42916667,11.84166667,7.841666667,17.2875,19.54166667,11.67083333,14.24166667,23.8375,14.6375,22.9625,13.37083333,15.23333333,24.35416667,28.15416667,13.63181818,8.270833333
"517",6.175,23.88333333,16.8875,26.48333333,12.75833333,9.378947368,8.129166667,15.11666667,19.17916667,15.4125,15.86086957,13.1875,26.375,22.6,19.35,22.5375,12.8,16.2375,8.595833333,12,8.0625,7.7,13.19130435,11.75833333,10.0375,18.61666667,19.37619048,8.975,15.92083333,15.56521739,12.47083333,26.2375,14.75833333,7.704166667,20.89166667,26.14583333,13.56956522,10.3625
"518",9.358333333,31.06666667,29.86666667,32.125,20.19583333,12.79583333,11.29583333,14.6,31.66666667,12.075,20.77083333,23.54583333,23.54583333,26.69166667,24.2875,24.31666667,19.5125,13.04166667,13.24347826,15.875,11.64583333,12.26666667,17.6625,14.58333333,13.77916667,21.30416667,22.39583333,8.617391304,17.47916667,21.16666667,14.2,31.425,17.32083333,9.008333333,29.4,26.39583333,10.50416667,14.99166667
"519",14.175,40.3875,32.975,56.575,11.49166667,19.6625,16.83333333,17.62916667,29.14583333,15.57083333,28.3625,30.60416667,53.34166667,31.84583333,33.35416667,26.62916667,22.54166667,24.4875,14.12,19.38,11.95416667,15.62083333,16.51666667,15.55,18.64583333,27.86666667,29.86956522,18.26666667,20.06666667,31.08333333,17.6125,24.21666667,21.2,12.54583333,35.1,25.7875,13.54583333,20.1125
"520",11.1375,42.27916667,35.425,38.14166667,15.075,21.125,18.66666667,20.99583333,29.54166667,15.41666667,29.125,32.72916667,25.09166667,27.29583333,27.26666667,26.0125,27.34166667,24.76666667,13.19166667,18.89583333,13.6375,16.52916667,19.97083333,18.6625,17.15833333,29.13333333,29.82916667,14.50416667,14.65416667,29.84583333,17.45833333,17.725,26.14583333,12.8875,23.96666667,35.2875,10.4125,17.825
"521",7.5375,34.96666667,29.15833333,35.34583333,15.40833333,17.80416667,17.55833333,11.28333333,21.52916667,15.09583333,27.425,28.92083333,32.97083333,13.825,12.66666667,12.65416667,12.5625,7.395833333,7.716666667,11.72916667,7.358333333,7.920833333,11.89583333,10.71666667,7.295833333,34.8625,42.27619048,14.20833333,11.27916667,18.60833333,13.57083333,14.65833333,20.0625,16.06666667,39.12083333,38.09583333,9.770833333,9.1
"522",8.225,15.03333333,16.09166667,16.47083333,8.4,9.320833333,6.795833333,12.32916667,9.925,8.866666667,9.641666667,13.25416667,15.85416667,15.67083333,13.49583333,13.97083333,9.9625,8.7,8.791666667,8.108333333,6.845833333,6.25,7.958333333,6.941666667,5.783333333,23.54583333,30.24583333,6.05,11.07916667,15.8875,12.42083333,14.15,11.45416667,9.379166667,22.29583333,34.83333333,10.6375,6.291666667
"523",5.779166667,20.37083333,15.10416667,20.1,13.10416667,7.416666667,6.580952381,11.89130435,7.454166667,23.01666667,8.075,8.991666667,10.70416667,13.91666667,11.15416667,9.979166667,10.6,13.6,8.291666667,14.71666667,11.66666667,15.61666667,15.5,17.09583333,13.40833333,24.025,25.75263158,5.666666667,8.304166667,17.15,10.19583333,18.3125,8.6875,16.42727273,11.79166667,23.37083333,11.52916667,15.17916667
"524",9.929166667,21.22083333,13.5875,18.55,10.30416667,14.57916667,13.17916667,11.35217391,8.720833333,17.93333333,12.37916667,15.99583333,16.6375,12.88333333,12.98333333,10.94583333,9.883333333,10.81666667,7.541666667,13.975,11.39583333,15.375,13.94583333,13.525,12.56666667,22.75416667,20.3,10.05416667,8.686956522,26.7,12.17083333,11.99166667,10.24545455,14.03913043,22.74583333,22.62083333,9.745833333,12.7375
"525",9.770833333,48.10416667,29.01818182,30.39583333,28.0625,19.4375,17.06666667,10.9,10.43636364,20.11428571,22.34166667,18.79166667,28.6625,19.64166667,18.88695652,14.44583333,12.08333333,16.7,10.85416667,14.39166667,10.94583333,15.45,15.89166667,15.94583333,12.5375,15.6173913,16.23181818,13.47142857,14.1625,17,20.73333333,11.33333333,4.441666667,16.22916667,31.39583333,22.0625,10.4,14.825
"526",15.6625,23.77083333,35.52916667,25.05416667,8.8125,10.50833333,8.541666667,13.81666667,12.48333333,13.35833333,9.925,14.3375,12.12916667,17.95833333,23.34166667,15.65,11.02083333,12.77083333,12,7.508333333,5.460869565,5.145833333,10.6375,9.208333333,4.75,16.00416667,14.01578947,6.2,13.49166667,30.07916667,13.14545455,14.8375,14.3875,12.34166667,16.60416667,20.86086957,10.82916667,5.833333333
"527",9.454166667,19.11666667,15.3375,16.73333333,10.04166667,14.29583333,13.775,16.35,14.13478261,11.22916667,19.41666667,20.10833333,22.17916667,13.7125,11.30416667,15.52916667,8.6875,16.8125,11.51666667,10.15,5.879166667,7.570833333,10.92083333,7.6,7.6625,13.1875,15.6875,11.74583333,15.67083333,27.70833333,16.55555556,22.075,13.14583333,11.20434783,13.67916667,18.42272727,9.641666667,7.65
"528",7.445833333,23.3125,22.775,22.27916667,11.56666667,14.57083333,12.17083333,14.16956522,19.22083333,16.82916667,18.48695652,16.78333333,29.74166667,21.2125,19,18.55833333,15.7,20.54583333,10.55416667,13.2375,9.770833333,10.5875,12.4125,12.66666667,10.12083333,11.64166667,13.73478261,11.79583333,13.925,19.61666667,14.65263158,20.86666667,9.341666667,15.3875,19.2875,17.24545455,10.50416667,10.29166667
"529",13.28333333,32.19583333,23.6,25.18333333,16.57272727,12.375,12.10833333,14.85833333,17.9375,14.49166667,11.86666667,11.54583333,28.49166667,18.52916667,19.175,16.1125,12.72916667,15.68333333,13.475,15.7625,12.57083333,12.90833333,19.13333333,16.425,13.02916667,20.87916667,21.125,9.9875,15.0173913,18.8625,24.83333333,23.95833333,24.04583333,27.4875,25.7875,19.25,10.725,14.02083333
"530",14.48333333,17.2375,17.64166667,20.29583333,14.3375,12.77916667,12.85217391,14.72083333,16.65833333,18.07916667,25.5875,24.875,23.02083333,26.77916667,35.5125,26.1875,17.9625,19.97391304,16.76666667,16.55789474,12.42083333,12.85,23.035,18.52916667,16.84347826,35.00833333,26.3625,10.7375,19.74583333,24.12916667,21.2125,25.025,24.3125,16.30833333,41.425,22.3826087,13.50416667,15.5826087
"531",14.4625,24.87916667,19.8625,22.6875,17.4125,15.91666667,16.54583333,35.1125,20.52083333,25.55,27.24583333,28.92083333,44.91666667,33.43181818,35.64545455,34.3875,28.0875,19.43333333,14.41666667,21.07916667,16.2125,17.925,23.25833333,20.4625,17.62083333,28.2,28.3875,15.50833333,22,31.1952381,21.60416667,33.7375,26.77916667,27.22083333,18.32083333,24.60416667,22.03333333,18.32083333
"532",19.34166667,31.575,29.5375,41.1875,19.9875,28.96666667,23.44166667,33.3,29.63333333,27.12916667,37.5625,35.07916667,46.94166667,40.35454545,41.5375,41.29583333,27.94583333,31.35789474,18.23478261,24.99166667,19.81666667,20.30833333,25.9125,28.27083333,22.20416667,28.27391304,25.35,20.68333333,22.97083333,23.68333333,17.9125,35.06666667,31.6125,18.02916667,30.39583333,29.78333333,19.64583333,21.48181818
"533",11.18333333,23.975,23.77083333,26.8875,18.75833333,22.20416667,19.91666667,24.59583333,25.8375,43.84583333,24.39166667,20.60416667,28.08333333,59.225,54.13333333,50.14583333,30.7875,16.29583333,10.26956522,30.30416667,30.20833333,30.84166667,34.18333333,33.11666667,31.6375,33.9125,28.09583333,21.0125,17.05,23.69166667,19.20526316,37.8375,27.20416667,20.15,23.69166667,24.7625,17.57916667,31.82916667
"534",24.5375,27.1125,26.79166667,29.02083333,17.2875,31.17083333,30.76666667,37.50416667,28.70416667,42.33333333,49.54583333,42.60833333,81.34166667,47.4875,52.32272727,45.4875,34.85833333,23.64583333,22.50869565,40,49.36666667,45.01666667,45.45833333,44.2375,47.23333333,36.50416667,33.90416667,34.03333333,25.125,48.1625,21.76666667,50.30416667,25.6625,30.33333333,22.6875,24.45454545,23.4875,50.16666667
"535",30.025,19.51666667,17.79583333,21.24583333,13.575,12.96521739,14.16818182,35.12083333,18.09583333,25.525,21.16363636,23.97916667,40.09583333,31.675,34.55833333,31.4875,24.075,25.09583333,32.43478261,23.25416667,18.58333333,18.53333333,21.4,23.3625,18.11666667,24.82083333,21.9,14.92608696,34.47083333,52.0625,32.6875,34.45,31.33333333,27.3875,19.48333333,23.40833333,33.5875,19.31666667
"536",12.975,19.63333333,17.6375,23.76666667,11.59583333,14.1,14.60833333,22.78333333,18.4125,15.65833333,13.53333333,20.93333333,22.31666667,33.2,34.9,27.15416667,17.525,20.02857143,17.575,17.02916667,14.95833333,16.65,15.5,18.65833333,17.18333333,28.93333333,23.31904762,13.62083333,16.08181818,36.8375,26.78333333,21.35416667,34.6875,14.2625,36.50833333,23.1625,19.58333333,15.87916667
"537",15.1875,31.42916667,29.59166667,31.03333333,16.33333333,17.55833333,19.3125,26.99583333,28.975,17.70833333,34.62083333,30.2125,28.625,29.17916667,37.14166667,26.4875,32.34583333,35.85,16.0826087,15.42083333,14.34166667,17.04166667,21.65,17.50833333,18.02916667,25.75416667,26.7,14.5625,16.84583333,25.00416667,17.0125,19.89166667,49.2375,14.79583333,46.98333333,26.15416667,23.5375,17.73333333
"538",16.54166667,42.04166667,35.87083333,46.23333333,24.7125,22.97916667,16.77916667,21.90416667,37.25416667,13.8,28.19545455,30.05416667,39.37916667,20.29166667,22.55833333,15.19090909,18.625,25.5125,15.45416667,15.7375,14.92916667,16.79130435,13.3,17.965,16.20833333,44.00434783,34.92105263,16.19583333,16.37916667,33.20416667,21.39166667,12.225,34.46086957,24.44166667,70.30416667,33.31666667,18.42083333,18.02916667
"539",20.05416667,31.575,34.1375,35.70909091,15.99583333,15.8875,9.347826087,17.02083333,26.81666667,9.7125,28.25833333,31.35,38.34583333,20.90833333,29.75,13.39166667,12.44166667,21.07083333,17.53913043,7.595833333,6.652173913,9.529166667,11.54166667,9.654166667,6.927272727,42.2875,37.33636364,12.6125,14.94583333,31.52083333,19.14090909,13.25416667,22.02083333,7.647826087,106.7958333,36.92083333,25.025,8.991666667
"540",6.870833333,22.44166667,15.84166667,25.34583333,7.5375,14.60833333,10.425,10.52916667,11.0875,18.22916667,17.85833333,19.59166667,25.49166667,8.791666667,8.810526316,7.226086957,6.566666667,12.53333333,7.325,8.608333333,8.154166667,12.0625,10.52083333,9.4375,10.22083333,21.20833333,22.23333333,7.941666667,8.604166667,21.07916667,12.90416667,11.8875,13.49166667,6.175,39.00416667,39.15833333,13.05,11.67083333
"541",7.429166667,16,17.775,16.81666667,5.704166667,10.49583333,8.170833333,10.31666667,12.5375,10.67391304,11.60434783,15.99583333,10.70416667,11.47083333,9.483333333,10.95416667,7.666666667,14.65833333,9.559090909,11.12916667,10.69166667,12.32916667,12.9625,11.47083333,11.6875,10.4625,11.37083333,6.454166667,8.620833333,19.325,12.44166667,9.641666667,7.491666667,4.720833333,22.7875,36.90416667,13.35416667,12.24583333
"542",2.491666667,28.275,28.225,28.275,12.05416667,10.47916667,10.95416667,7.339130435,24.15833333,9.654166667,18.1,16.85,15.24583333,6.5,7.495833333,6.158333333,6.045833333,13.05833333,6.2875,9.770833333,7.6375,8.479166667,11.90416667,10.80833333,8.870833333,22.35,19.6875,10.0625,7.6,14.94583333,11.7125,11.35833333,12.39583333,7.483333333,62.93333333,32.63333333,5.75,8.258333333
"543",5.9625,30.72083333,24.45833333,31.4125,24.84545455,11.00416667,9.366666667,9.841666667,15.3125,11.025,16.22083333,19.1125,15.60416667,10.2,10.28333333,10.02083333,9.908333333,15.74583333,6.245833333,9.9375,6.0125,10.6375,9.233333333,9.225,9.929166667,51.27083333,45.89583333,7.795,9.758333333,16.13913043,12.44583333,14.875,11.75,10.8875,77.4,67.6125,7.870833333,8.775
"544",9.754166667,21.50833333,15.5375,16.64166667,17.34166667,11.39583333,8.75,19.50416667,8.795833333,9.5875,31.10833333,29.97083333,28.7625,12.14583333,12.56666667,10.25833333,6.670833333,9.570833333,7.7875,7.70952381,5.843478261,12.4625,10.71666667,10.75833333,8.083333333,42.20833333,39.43913043,8.423809524,14.2375,14.69130435,10.82173913,10.23181818,11.04166667,10.05217391,49.44583333,62.65416667,9.429166667,7.354166667
"545",11.7875,21.85833333,16.2875,20.89583333,23.28333333,9.725,8.72173913,15.95833333,12.9,9.358333333,15.14166667,14.13043478,20.7125,18.1,17.94583333,16.32272727,9.025,14.89166667,13.22083333,9.670833333,6.3625,9.216666667,8.025,8.566666667,7.975,17.80416667,15.74545455,7.220833333,15.95454545,21.78333333,22.05,17.37083333,11.73636364,12.95416667,37.8625,36.24583333,14.22,8.683333333
"546",18.0125,21.4125,19.4875,21.25416667,16.0875,8.15,6.829166667,11.41666667,15.375,10.05416667,13.07083333,12.53333333,9.829166667,8.3875,7.784210526,7.5,6.820833333,19.66666667,13.55,8.716666667,4.833333333,11.54583333,12.39166667,8.970833333,7.0625,17.7826087,19.56666667,9.645833333,16.74166667,23.59090909,19.2125,7.975,15,4.691666667,20.91666667,28.47083333,17.75833333,8.425
"547",7.316666667,16.9375,12.54583333,25.64166667,13.6125,8.8625,8.9,12.88333333,9.341666667,7.175,16.76666667,16.05416667,18.875,12.22916667,11.11363636,9.2375,4.65,13.39166667,8.245833333,4.883333333,5.0375,6.891666667,10.18333333,7.316666667,11.21666667,18.30833333,20.56666667,6.4625,9.8625,13.4125,15.04090909,4.908333333,5.2,5.179166667,29.4,28.15416667,7.579166667,5.520833333
"548",6.75,11.64583333,11.23333333,13.92916667,12.09583333,8.970833333,8.183333333,11.95833333,12.85416667,7.5375,12.92083333,11.11666667,13.5173913,13.8,10.65833333,12.16666667,8.05,10.15833333,8.866666667,5.02631579,4.2625,4.879166667,12.3375,7.408333333,10.325,13.325,16.60833333,8.283333333,9.9375,17.75,11.6,9.154166667,8.625,10.16521739,18.61666667,27.3125,8.2875,4.8625
"549",7.75,14.40833333,14.9625,21.725,20.1,9.229166667,7.304166667,16.92083333,15.40833333,8.220833333,9.370833333,10.85,16.04166667,18.02916667,15.39583333,16.74583333,12.45,23.39166667,10.22916667,5,5.241666667,5.7875,9.3,7.314285714,6.65,14.99583333,15.94583333,6.975,13.64583333,22.80833333,15.26666667,12.39166667,11.275,7.233333333,20.83333333,27.44583333,11.27083333,5.504166667
"550",8.208333333,30.29166667,22.05833333,27.6875,26.75416667,10.82083333,9.816666667,18.54545455,20.2125,12.32083333,18.40909091,17.165,28.41666667,17.2375,14.905,14.02916667,16.95,21.07083333,13.75416667,7.9375,7.308333333,7.245833333,10.75,11.35416667,8.7875,28.3875,24.38333333,10.50416667,10.89583333,20.25416667,14.51666667,16.60416667,15.72272727,13.20833333,30.0375,31.35416667,18.57083333,8.183333333
"551",10.24583333,26.36666667,26.875,22.4375,20.27916667,11.9,9.716666667,19.8875,14.91666667,15.93809524,15.625,14.5875,26.70833333,15.87083333,17.67916667,14.12916667,6.7625,16.14166667,13.11666667,6.745833333,8.416666667,7.366666667,14.09583333,10.275,8.179166667,23.64583333,24.61666667,11.34285714,20.35909091,28.89583333,16.16666667,28.5125,12.325,22.17083333,23.2375,25.9125,13.15833333,7.341666667
"552",9.870833333,35.275,32.71666667,25.42083333,20.1875,9.970833333,11.14166667,25.26666667,11.30833333,22.2875,20.37083333,16.30833333,28.28333333,14.2625,17.89545455,13.98181818,13.60833333,17.075,12.1,10.70833333,11.43333333,10.325,15.54210526,14.10833333,11.975,22.52916667,24.5875,14.93636364,16.25416667,18.22173913,16.65833333,26.2125,15.5875,27.9375,37.5375,36.71666667,19.09090909,10.57083333
"553",8.9375,65.80833333,61.225,32.48333333,22.0875,10.5125,9.866666667,32.34166667,12.24166667,20.175,17.43333333,16.11666667,44.33333333,18.80416667,23.34166667,15.3,13.60833333,21.80833333,15.36666667,9.0625,13.15,11.57083333,12.28333333,11.65,9.3875,20.45,22.23333333,10.7826087,16.21666667,33.20416667,15.09166667,19.14583333,15.74166667,16.17916667,39.73333333,33.24583333,14.8125,9.204166667
"554",10.7875,24,24.63181818,20.725,17.5625,14.96666667,13.4,19.34166667,14.52916667,19.5125,14.05217391,19.07083333,38.47083333,13.94583333,14.63333333,10.66956522,10.68333333,12.97916667,13.72083333,12.14583333,12.3375,12.35416667,15,14.1625,13.595,17.53333333,18.33478261,12.35238095,18.44583333,26.41666667,15.8625,18.65,15.32083333,30.1125,32.225,27.28333333,12.44166667,12.7375
"555",7.791666667,21.62916667,20.64583333,20.69583333,16.93333333,15.32083333,16.3375,20.56666667,13.55416667,22.9,14.85454545,15.03333333,24.075,12.14583333,13.17916667,11.0375,11.37083333,21.24583333,12.1,11.82916667,11.40833333,10.28333333,15.48333333,14.86666667,10.575,12.90416667,13.93333333,12.02173913,18.09090909,21.16666667,17.475,17.69166667,11.73333333,37.5625,17.56666667,21.01666667,14,11.06666667
"556",3.1625,18.06666667,15.29583333,18.50833333,14.90416667,11.85,11.08333333,19.08333333,11.92083333,16.49166667,18.7625,12.91666667,36.62083333,12.7375,10.52083333,10.29166667,9.95,16.275,8.179166667,9.766666667,9.654166667,9.279166667,15.28333333,12.25,9.25,12.775,14.225,8.1875,13.45,12.77916667,13.94166667,16.06666667,10.29166667,27.37083333,12.37083333,22.1375,12.52916667,10.00416667
"557",4.5625,18.10416667,20.50833333,21.025,19.15416667,14.47916667,11.625,15.84583333,15.125,18.75416667,22.54347826,26.1625,30.64166667,19.90416667,19.90833333,16.20416667,12.09583333,19.12916667,9.066666667,13.62083333,14.9125,15.7625,15.89166667,15.66363636,17.03333333,15.31666667,14.54166667,9.8875,18.79166667,23.40833333,13.625,16.625,17.39583333,15.89583333,34.80416667,24.19166667,10.3375,17.59583333
"558",13.02916667,18.6125,18.14166667,26.84166667,20.27083333,18.55416667,14.97916667,17.79583333,20.15833333,17.02916667,20.20833333,27.3,34.83333333,17.10416667,18.46666667,18.15833333,15.12916667,16.8125,12.60833333,16.375,18.23636364,15.67083333,19.9875,18.6625,16.43333333,16.05,14.7625,12.57916667,16.40833333,20.02857143,15.82916667,22.29583333,18.5,13.45833333,29.17916667,25.85,11.14444444,17.05416667
"559",20.6875,19.02916667,16.5625,24.72083333,17.35833333,22.19583333,18.92083333,22.025,16.79583333,30.37916667,21.47826087,25.43333333,41.7625,22.70416667,24.12083333,17.43333333,13.825,26.1875,14.44583333,19.21666667,20.69166667,18.165,25.02916667,19.3875,28.09166667,21.6375,23.03333333,19.44166667,16.35,45.6,26.66666667,20.43333333,21.30833333,18.42083333,30.32083333,21.22777778,15.85416667,22.40416667
"560",15.90416667,15.84583333,18.23333333,19.62608696,15.28333333,20.40833333,14.95,21.77083333,14.325,20.97916667,12.94782609,18.52916667,22.06666667,16.9,14.65,14.34166667,14.82916667,21.89166667,22.0375,14.87083333,13.07083333,11.27083333,15.95416667,15.62083333,12.075,16.6,20.22083333,18.08333333,25.26666667,38.04782609,24.48333333,40.94583333,15.83333333,16.12083333,16.94583333,18.25,12.175,12.07083333
"561",7.879166667,28.65416667,31.87083333,29.075,25.36666667,13.47916667,11.40416667,31.5125,18.79166667,21.65,12.35909091,13.66666667,24.12916667,24.925,22.17083333,21.5375,15.19583333,26.0125,14.3375,17.26666667,14.63913043,13.6875,13.64583333,19.19583333,14.49166667,19.025,20.2375,11.1,19.24583333,20.8625,19.51666667,53.575,15.73333333,38.26666667,26.07083333,17.61666667,16.88333333,16.55416667
"562",6.204166667,24.225,25.125,26.11666667,18.29166667,14.54583333,9.086363636,20.1375,19.9125,20.175,17.3,19.47083333,15.675,16.48888889,13.97916667,15.675,11.2,15.10833333,15.30526316,21.82083333,15.75416667,14.825,18.89166667,17.89,14.77916667,17.23333333,20.42916667,9.517391304,16.82083333,18.25,16.6625,26.98333333,17.19166667,19.125,18.66666667,25.86666667,11.3625,18.2625
"563",4.6125,17.80416667,19.27916667,22.56666667,17.68333333,15.05833333,13.69166667,18.67083333,17.97083333,17.74166667,27.46086957,34.35416667,20.56666667,15.125,13.09166667,13.57916667,11.525,16.725,12.33333333,16.95909091,14.20416667,14.03333333,16.65,16.25,14.35,22.98333333,20.77916667,10.2,16.12083333,17.57391304,15.15,21.14583333,17.85416667,26.85833333,19.4125,28.90416667,12.2375,16.42916667
"564",14.175,22.425,21.71666667,27.37083333,22.6125,25.79166667,27.675,26.9625,22.125,23.29583333,36.62083333,38.95833333,39.71666667,30.675,31.96666667,23.5625,14.59166667,22.92083333,14.46818182,26.475,30.84166667,25.3,27.40833333,29.17083333,34.1375,32.94166667,29.47916667,29.525,21.875,33.275,22.05416667,23.44166667,29.2,30.2875,33.39166667,35.19583333,15.925,32.75
"565",19.04166667,24.21904762,19.54583333,28.67083333,23.67916667,38.95,30.3125,39.2375,19.99166667,31.40833333,45.71666667,56.3,40.7826087,22.12083333,22.1625,17.375,17.32916667,40.75416667,20.43333333,19.84,22.04583333,21.6,28.8625,25.425,22.55,31.05833333,33.20833333,26.90416667,24.44583333,30.02083333,26.65714286,36.7125,32.6875,82.06666667,43.6,38.275,19.28333333,23.5125
"566",23.50833333,28.05,24.40833333,32.57916667,25.475,18.77083333,13.42916667,34.18333333,26.99583333,18.30833333,20.72083333,21.8375,22.44166667,26.84583333,24.79166667,18.0875,18.9375,29.86666667,28.7,11.80909091,9.8375,10.2375,15.95,11.58333333,9.5875,36.61666667,28.35416667,11.77916667,29.83043478,35.14166667,36.83333333,17.46666667,29.76363636,15.54545455,38.27916667,35.3125,26.92916667,11.69166667
"567",11.725,31.75416667,28.0625,30.9125,29.15416667,21.0375,16.79583333,22.6875,25.78333333,8.375,19.98333333,22.06666667,22.33333333,19.00833333,20.0125,16.6375,17.8125,23.2625,14.30833333,13.19166667,12.875,10.81666667,15.9125,15.54166667,10.19583333,30.2625,23.58333333,12.25416667,16.2173913,17.48333333,21.5173913,27.42083333,18.725,16.45833333,46.98333333,27.27083333,14.77916667,11.44166667
"568",14.3125,28.0375,31.60416667,32.7375,26.89583333,22.39166667,21.32380952,28.51666667,28.4375,20.5375,19.20869565,20.34166667,11.525,26.43333333,20.88333333,17.1375,18.31666667,25.33333333,16.4625,18.18333333,16.0125,14.15833333,20.28333333,18.775,13.85,30.84583333,23.36086957,13.82083333,19.92083333,29.95416667,22.4625,20.825,20.4,27.06666667,39.925,34.28947368,15.6625,15.53333333
"569",12.17916667,24.825,23.25416667,28.6625,19.525,22.6625,19.1875,21.55833333,24.725,12.80833333,21.82608696,22.2875,26.90416667,14.44166667,14.84166667,14.71666667,13.8375,13.04166667,15.14583333,10.17083333,7.183333333,7.479166667,10.325,10.32916667,7.770833333,24.12083333,21.2,18.7625,17.625,21.12916667,20.05833333,24.79583333,18.45833333,17.19166667,23.325,26.9375,14.525,8.258333333
"570",7.979166667,18.97083333,16.47916667,23.29583333,18.77083333,14.94166667,15.60833333,19.2625,17.33333333,14.8625,15.46666667,14.42083333,16.35416667,15.925,14.66666667,15.1875,11.74166667,10.43809524,13.18333333,10.40833333,7.0625,5.85,11.24583333,10.32916667,7.125,25.15,23.6625,13.90833333,14.20833333,27.55416667,19.87916667,21.13333333,15.475,7.647826087,20.8375,27.06666667,9.654166667,6.804166667
"571",23.85833333,36.62173913,31.475,38.38333333,25.8375,11.89166667,10.67083333,40.7,27.42916667,17.71818182,42.0826087,22.74583333,32.075,17.34166667,18.35,12.57916667,17.5625,30.69166667,19.49166667,10.2625,8.670833333,9.675,12.9,11.45416667,9.308333333,30.825,21.99583333,11.74583333,18.275,33.68333333,22.43333333,14.78333333,16.73333333,14.79583333,33.84166667,29.79047619,13.50416667,10.38333333
"572",5.2,30.5125,22.61666667,24.86666667,32.62916667,9.25,10.2625,15.8375,10.675,18.975,11.7826087,13.56666667,16.81666667,10.72272727,14.27619048,10.13333333,8.329166667,13.6,11.84166667,10.38333333,9.629166667,10.64583333,9.516666667,10.03333333,9.920833333,31.6875,21.42083333,7.479166667,12.60416667,15.85,13.87916667,10.7625,10.925,12.17083333,44.17083333,32.26666667,10.17916667,8.866666667
"573",7.183333333,26.1,22.01666667,25.07916667,22.39583333,14.36666667,14.625,17.70833333,15.39166667,12.1375,9.4,13.83333333,8.35,14.12083333,13.0875,10.5,9.116666667,17.22916667,14.21666667,12.20833333,9.133333333,9.866666667,12.57083333,13.14583333,10.7625,20.65833333,17.27916667,13.90833333,18.9875,18.57083333,20.05833333,14.18333333,12.20416667,13.8375,35.77916667,36.6,11.59166667,10.95833333
"574",13.02083333,22.4,18.1375,24.625,25.47083333,16.97916667,15.82916667,37.6,17.975,14.15,27.01304348,20.49166667,16.60416667,15.575,16.10416667,12.49583333,17.04166667,21.45416667,15.225,17.57916667,22.42083333,12.81666667,18.5125,18.915,12.67916667,18.57916667,16.15,17.34583333,23.75833333,22.97272727,26.25833333,15.03333333,30.89583333,16.4375,41.45416667,27.49166667,16.98095238,13.925
"575",15.42916667,24.73333333,19.125,26.74583333,15.61666667,20.8375,18.80833333,19.71363636,15.87083333,20.8875,20.5625,20.26666667,24.30833333,11.93333333,12.8,10.98333333,14.14583333,28.07916667,19.7875,18.79166667,14.47916667,17.0375,18.28333333,17.73333333,14.8625,20.43333333,17.54166667,18.06666667,27.02083333,27.93043478,18.69166667,17.575,17.97727273,18.68333333,36.47916667,29.84166667,16.6625,16.53333333
"576",8.879166667,25.07083333,22.12083333,22.66666667,14.55,15.10416667,11.24583333,16.575,11.60416667,17.55833333,18.1,16.1875,17.03043478,8.841666667,8.404166667,7.0375,6.475,18.75416667,14.40833333,16.69166667,12.90416667,11.725,17.22916667,17.325,11.2,13.2,15.15652174,13.3625,19.1625,27.02916667,21.40416667,13.24583333,12.74583333,10.75416667,21.95416667,28.5,15.57916667,11.92083333
"577",5.9625,19.06666667,13.72916667,20.78333333,14.83333333,5.85,4.9125,14.69583333,16.0375,16,24.39130435,14.2625,19.14166667,10.19166667,10.45833333,8.391666667,9.45,16.8125,11.85416667,10.73333333,8.320833333,8.154166667,9.366666667,9.316666667,7.975,8.917391304,7.352173913,7.831818182,15.07083333,33.425,18.46666667,12.8875,13.85833333,17.59583333,15.475,22.64583333,9.75,8.983333333
