"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68"
"803",5.829166667,21.43333333,11.28333333,14.40909091,18.95833333,14.61666667,16.10833333,14.85,14.95416667,9.304166667,14.35416667,19.54583333,12.65833333,5.325,6.520833333,10.73333333,20.325,18.38571429,10.425,7.095833333,8.729166667,13.675,14.825,13.89166667,8.904166667,13.06666667,8.1125,6.0625,6.93,16.16818182,25.14583333,14.385,11.20434783,7.9,36.70416667,2.95,17.00833333,16.10833333,21.66818182,7.945833333,7.765217391,6.820833333,7.158333333,19.89583333,16.57083333,44.92083333,11.53333333,16.6375,18.18333333,22.59166667,7.1,1.754166667,6.285714286,7.139130435,11.2375,16.0875,10.24583333,12.90416667,8.7125,7.783333333,19.41666667,13.90416667,34.7173913,29.25,31.1,15.58333333,2.75,4.341666667
"804",12.53333333,23.46666667,14.52083333,16.42083333,27.94583333,20.97083333,24.51666667,23.9,22.79130435,16.85833333,35.2875,15.55416667,12.12916667,16.32916667,17.50833333,10.24166667,17.97083333,28.70833333,16.975,12.94166667,10.59583333,16.1125,20.49130435,24.60416667,13.575,22.84583333,13.67916667,15.07916667,12.07083333,16.60833333,20.775,19.425,17.1625,11.5875,33.125,7.3375,15.69090909,21.5,17.03043478,11.3,9.933333333,10.6375,13.82916667,6.9625,3.966666667,28.80833333,11.61666667,6.783333333,10.93333333,10.09166667,12.87083333,3.9875,11.65833333,11.175,18.5375,23.74166667,12.95,17.87916667,9.1875,9.933333333,19.325,19.44583333,31.925,15.075,37.43333333,14.50833333,13.1125,7.470833333
"805",12.80416667,45.69583333,12.00416667,34.27916667,26.34166667,22.54090909,22.04583333,25.68333333,26.5625,19.20833333,31.73333333,18.5375,10.64583333,16.55416667,22.45833333,18.35,10.4125,22.685,14.41666667,11.18333333,16.45833333,11.65652174,14.325,18.67916667,19.0875,22.20833333,25.59166667,28.04166667,19.25,11.88333333,20.30416667,21.88695652,20.65,16.76111111,23.54583333,42.925,14.2,19.80833333,18.6375,14.525,9.3875,14.64583333,14.70416667,11.9875,7.322727273,15.78333333,11.22916667,10.69545455,9.025,13.55,16.52727273,4.7,18.30833333,9.778947368,13.34166667,19.05833333,10.575,23.24583333,5.904166667,12.75,23.09545455,13.50833333,19.59583333,8.366666667,65.59583333,18.20833333,9.740909091,15.24166667
"806",27.50833333,44.38333333,16.48333333,20.70833333,31.57916667,28.67727273,26.45833333,27.25,27.59166667,21.81666667,37.325,15.02916667,20.5625,13.425,23.55416667,16.99583333,13.64583333,29.24,25.35833333,17.23333333,14.1,13.30833333,19.99583333,24.57083333,22.0125,27.62916667,23.925,27.38333333,21.4,14.87916667,28.71818182,18.77083333,14.53333333,9.5375,32.75416667,22.65833333,18.12857143,18.375,18.5125,21.25416667,16.95833333,13.52916667,10.26666667,17.2125,12.64166667,21.6125,19.79583333,14.68421053,14.00416667,21.7,15.05416667,9.079166667,20.0125,17.22083333,14.94090909,21.8625,11.67916667,22.25416667,9.158333333,16.25416667,20.95,12.07916667,18.17083333,10.15833333,66.17083333,19.5875,13.37916667,15.3
"807",11.9,32.0625,18.00416667,21.94166667,17.48333333,13.30416667,13.73333333,14.775,12.91666667,8.416666667,20.11666667,9.329166667,12.61666667,11.525,23.425,22.7875,11.14583333,12.24583333,17.44166667,10.825,9.479166667,12.32916667,10.95,12.82083333,16.80416667,24.35833333,19.85416667,21.46666667,17.86666667,4.879166667,13.26666667,16.80416667,11.70416667,14.59166667,39.37916667,18.15416667,8.882608696,8.7125,9.4375,13.15,10.36666667,12.59583333,11.64583333,10.45416667,8.295833333,13.07826087,7.325,11.00833333,8.433333333,11.775,16.05416667,8.691666667,21.24583333,13.99166667,7.825,11.1625,8.5625,11.66666667,6.9875,15.89583333,10.1,8.618181818,20.3,13.24166667,50.95416667,25.3,11.22083333,14.59166667
"808",6.929166667,25.60416667,14.74166667,20.70416667,18.65,12.1625,15.175,12.7375,11.625,9.454166667,13.27916667,14.62083333,17.02083333,4.383333333,10.425,15.82083333,8.866666667,13.65833333,15.32083333,13.40833333,4.875,7.529166667,11.46666667,9.879166667,11.60833333,17.22916667,11.18333333,12.07083333,12.6125,10.1125,20.80416667,14.14166667,14.58333333,6.104166667,28.22083333,12.48333333,15.84782609,14.07083333,20.1375,13.79166667,10.55833333,11.34166667,7.9375,5.741666667,3.5375,11.73,3.091666667,4.2625,5.408333333,6.366666667,7.5625,10.17916667,14.3625,18,11.10416667,14.82083333,8.108333333,12.62083333,3.470833333,10.7,12.825,9.208333333,20.92916667,25.025,32.72083333,11.52083333,10.21666667,10.96666667
"809",13.10416667,34.10416667,16.03333333,24.60833333,31.64166667,26,24.80416667,30.25833333,26.10833333,20.23333333,37.19166667,17.84583333,21.45416667,14.275,8.691666667,7.154166667,22.74166667,25.37916667,13.74583333,17.81666667,10.94090909,15.5,21.09166667,20.2875,10.90833333,18.56190476,14.85,13.1125,13.22916667,15.27083333,15.35833333,18.34782609,16.77083333,10.7875,22.52916667,7.3,21.1125,24.35416667,21.73333333,10.77916667,14.6125,9.6625,13.09166667,12.69583333,10.68333333,13.525,7.329166667,12.02916667,9.433333333,18.79583333,14.625,4.05,12.4375,7.983333333,17.3625,24.7125,12.75833333,25.6875,8.770833333,8.9875,21.22916667,13.125,23.7625,15.33333333,64.39166667,13.69583333,6.870833333,8.8625
"810",15.8,45.82916667,18.47916667,28.44166667,24.02916667,20.15,18.58333333,21.06666667,24.7,15.61666667,22.95833333,12.58333333,20.82083333,25.86190476,19.625,17.18333333,16.325,21.18333333,23.20833333,15.8625,19.34583333,24.5625,15.09583333,19.14583333,13.85416667,22.59166667,22.12083333,19.68333333,16.625,12.24166667,28.425,31.89565217,30.6125,20.7625,21.625,14.1,16.28333333,20.77916667,17.665,19.475,14.21666667,15.7875,17.85416667,22.49166667,11.71666667,16.92083333,13.72608696,18.52083333,11.90833333,24.05416667,18.575,2.025,16.70416667,11.18333333,11.22916667,18.81666667,11.94583333,14.97083333,9.216666667,18.56666667,16.76818182,12.38333333,21.45,15.80909091,72.99166667,21.025,10.36956522,11.35833333
"811",7.929166667,35.47916667,18.34583333,24.875,21.73333333,16.55416667,16.89583333,16.76666667,21.6375,11.94583333,22.09166667,8.908333333,14.675,25.28333333,19.325,25.55,17.96666667,13.57894737,16.325,7.566666667,16.57826087,17.67083333,11.125,12.20833333,15.35416667,24.05833333,12.78333333,12.93043478,16.87083333,8.858333333,29.9125,26.27727273,24.4,20.00416667,21.39583333,16.52916667,7.191304348,12.25416667,9.066666667,16.47083333,7.754166667,17.55,22.7875,23.8625,16.05416667,20.75416667,15.7875,20.74285714,11.825,29.3,15.8,4.529166667,16.0625,10.225,8.641666667,14.10416667,8.208333333,12.4625,8.654166667,15.77916667,21.72727273,11.57916667,17.12222222,15.075,51.275,21.4625,9.420833333,14.175
"812",7.616666667,27.2625,17.425,23.69583333,19.37916667,15.86190476,13.45416667,13.8625,14.26818182,8.45,17.3,14.89583333,12.49090909,31.29166667,27.15238095,26.85,14.0173913,13.29166667,14.69166667,7.933333333,17.57083333,17.08333333,10.05454545,9.366666667,54.02916667,31.15416667,14.2625,12.16521739,18.0875,14.39166667,39.53333333,22.19565217,13.48181818,14.42083333,21.4625,18.1125,10.2375,13.62916667,9.754166667,16.09583333,7.283333333,16.74166667,15.76818182,22.62916667,18.525,42.61666667,18.7,17.225,14.5,28.2875,16.20833333,7.554166667,20.3375,15.5875,6.820833333,11.75416667,8.533333333,11.25,10.3125,16.07083333,17.19545455,12.83333333,17.40833333,11.79166667,72.1375,31.2625,11.8,16.5125
"813",6.579166667,35.11666667,23.1375,27.65833333,16.18333333,16.95263158,15.8875,12.14583333,15.45652174,8.804166667,15.48333333,16.75,12.84166667,14.65,16.61666667,20.37083333,14.87916667,18.47083333,15.59583333,8.229166667,9.025,12.70416667,14.44166667,12.47083333,21.00833333,30.10416667,10.17916667,9.368181818,9.583333333,14.2875,31.625,17.56818182,14.84583333,11.26363636,27.86666667,18.80833333,10.79565217,11.02083333,8.608333333,11.69166667,7.054166667,12.69583333,11.43333333,22.8,15.50833333,50.15833333,16.08333333,17.12083333,15.225,21.9375,10.85,8.445833333,17.8625,12.51666667,9.8125,14.51666667,9.445833333,11.14166667,8.1125,14.27916667,19.82083333,15.45416667,14.54166667,10.40833333,82.6,28.08333333,5.616666667,8.4625
"814",6.625,24.14583333,17.87083333,21.10416667,21.2125,17.36666667,18.90833333,15.84583333,19.73333333,11.87083333,20.325,26.4875,17.91666667,8.279166667,15.26666667,15.52916667,20.04583333,21.80833333,26.0125,15.7375,12.95416667,13.94166667,14.10833333,12.9875,12.75416667,19.25,7.591666667,4.981818182,6.120833333,14.7125,29.74583333,16.5375,19.38333333,12.37916667,31.025,7.595833333,20.55,17.10416667,16.46666667,12.37916667,15.6375,11.00416667,11.55,21.775,18.2625,32.14583333,11.9125,16.43333333,11.97916667,25.9,10.85416667,4.383333333,7.833333333,7.2625,14.25833333,19.22083333,12.1125,15.39166667,9.679166667,10.85416667,14.40416667,11.5875,19.71666667,12.94166667,18.7,19.15416667,4.208333333,6.775
"815",5.416666667,22.67916667,14.825,15.43333333,14.04583333,10.04545455,11.30833333,9.841666667,10.69166667,6.441666667,11.1125,13.37083333,9.429166667,4.366666667,15.8,17.36666667,16.7875,12.99583333,12.89166667,8.266666667,9.666666667,12.07083333,9.733333333,9.791666667,7.9375,15.19583333,7.445833333,7.979166667,6.545833333,8.479166667,17.02916667,9.023809524,8.4375,7.433333333,20.925,5.375,10.84583333,9.7625,13.44545455,8.233333333,8.708695652,7.183333333,7.179166667,18.69166667,15.1,35.6,12.05,14.94583333,16.62916667,19.57083333,8.1375,3.9125,5.670833333,6.3625,7.791666667,11.8125,8.3,8.104166667,7.183333333,9.058333333,18.07272727,9.3875,22.96521739,13.4875,14.9,22.07083333,4.520833333,6.529166667
"816",11.3,36.10833333,16.8625,13.80833333,19,14.61666667,17.60833333,16.2125,14.4,13.84166667,18.25416667,15.74583333,13.0625,8.520833333,8.745833333,11.87083333,12.82083333,17.0125,10.425,15.50416667,9.495833333,15.62083333,20.3125,17.32083333,8.283333333,14.95833333,12.45833333,10.925,10.22083333,8.5125,22.34583333,15.25652174,17.96666667,9.083333333,29.39583333,5.820833333,14.87083333,13.5,21.14166667,10.16521739,13.69166667,7.620833333,8.158333333,15.16,10.53333333,24.965,13.27083333,10.99583333,9.5125,18.9,13.49583333,1.433333333,9.316666667,6.02173913,18.62083333,15.69166667,13.1625,17.25416667,5.408333333,8.470833333,13.26666667,13.88333333,38.45416667,16,21.95833333,23.47083333,6.283333333,8.15
"817",13.05833333,52.7125,21.30833333,24.4125,24.1875,21.8125,22.04583333,24.2625,23.29583333,17.4625,27.50833333,15.87916667,16.22916667,18.88333333,19.175,14.02083333,10.75,31.4,12.54583333,19.35652174,10.95,11.1125,20.09166667,17.9,12.32916667,18.94583333,16.025,18.75833333,12.94166667,11.45833333,17.75416667,22.50833333,23.34583333,10.22916667,34.26666667,12.02916667,12.82083333,16.17083333,10.86666667,15.46666667,12.47727273,14.80833333,14.41666667,11.30833333,8.283333333,20.35833333,10.23333333,10.85833333,8.575,14.06521739,13.9625,3.516666667,11.70833333,11.44583333,13.73333333,18.7125,11.11363636,20.84166667,10.04166667,15.1,20.4625,14.73913043,25.10416667,12.45416667,50.125,16.95416667,12.0375,7.629166667
"818",14.45833333,71.4375,39.4375,32.4125,30.00416667,27.69,24.74583333,27.24090909,27.20454545,19.27916667,31.65,14.93333333,16.95416667,43.1625,39.65416667,30.85416667,18.88333333,36.2375,15.20416667,15.4,19.15833333,16.51666667,18.92916667,26.37916667,29.95416667,32.40833333,16.99583333,16.25833333,19.64166667,17.47916667,27.32083333,29.5625,23.93333333,17.80833333,31.53333333,25.2375,13.55416667,20.29583333,14.90416667,23.27083333,14.24583333,23.42916667,36.84583333,22.69166667,18.29166667,21.80416667,33.525,21.15714286,17.90909091,25.32272727,24.7375,17.3125,25.45833333,23.20833333,16.05416667,23.55833333,15.12083333,20.2125,13.22916667,22.04166667,16.29166667,10.4047619,22.47916667,15.47083333,48.35416667,27.3,14.5125,21.30454545
"819",13.0625,43.87916667,23.47916667,24.95416667,25.18333333,22.4875,24.3375,18.05833333,22.22916667,15.37916667,22.08333333,19.05833333,15.7875,30.525,25.58333333,27.00833333,24.17083333,26.8875,18.92083333,11.50416667,17.90416667,20.62272727,15.99583333,17.02916667,27.93333333,32.1625,18.63333333,18.38333333,19.59166667,19.1,58.675,26.78333333,17.27916667,18.8875,35.39166667,24.19583333,12.62083333,17.425,15.37083333,19.30833333,10.14166667,22.125,18.91666667,35.61363636,23.56363636,39.77083333,24.3375,26.37916667,18.74583333,34.10909091,20.13333333,26.85833333,24.85,28.5375,17.56666667,23.3875,13.05,14.6375,12.03333333,16.05,11.3125,11.3,26.27083333,18.43333333,48.75714286,26.67083333,17.68333333,20.325
"820",6.7,46.40833333,34.53333333,35.05,18.91904762,18.25833333,16.925,15.45,20.99583333,10.8625,19.55454545,30.825,11.64583333,15.35,31.75,27.04166667,33.1,26.30416667,24.69166667,7.283333333,21.94166667,26.35416667,12.34583333,13.4875,18.2375,24.80833333,9.816666667,5.952173913,10.20416667,16.58333333,38.18333333,17.5375,17.325,20.82916667,26.90833333,17.67083333,14.95,17.9125,15.28636364,32.45416667,7.95,15.42916667,15.25833333,62.95416667,30.28636364,62.2,30.825,37.125,29.75833333,52.93333333,13.59166667,11.32916667,17.5875,12.76666667,14.525,24.77916667,13.9375,13.06666667,15.00833333,13.12083333,17.63333333,12.17916667,31.95,27.7,35.62083333,36.07083333,6.470833333,10.3
"821",2.220833333,24.72083333,19.8,18.0375,13.71666667,8.7375,12.34583333,10.32083333,12.25416667,6.008333333,9.895833333,23.45833333,6.854166667,4.370833333,13.575,13.69583333,15.85,13.99166667,14.34166667,4.179166667,11.77083333,15.70833333,5.883333333,7.004166667,4.954166667,13.84583333,6.020833333,4.270833333,5.245833333,10.0375,22.31666667,9.670833333,9.825,5.458333333,21.1375,4.241666667,19.26666667,12.8375,14.79166667,7.129166667,4.391666667,8.1,6.975,19.90833333,16.40833333,37.80526316,14.0625,15.57083333,16.74166667,22.96666667,7.429166667,1.891666667,5.441666667,5.4,7.591666667,13.87916667,7.825,9.070833333,7.154166667,6.220833333,15.6875,10.46666667,35.68333333,17.67916667,27.025,20.35,2.716666667,4.804166667
"822",2.3875,19.58333333,14.19166667,13.98333333,20.56666667,14.87083333,15.8125,15.62916667,15.3875,16.07083333,18.6625,15.39166667,16.27083333,2.625,5.691666667,7.8375,10.0375,11.65,17.16666667,17.70416667,7.354166667,8.883333333,12.525,12.92083333,3.916666667,8.645833333,7.041666667,7.116666667,5.345833333,9.270833333,15.43333333,5.995833333,9.491666667,3.3125,34.04583333,4.433333333,19.6125,16.125,17.2,5.395833333,16.85416667,3.920833333,3.829166667,12.5125,8.408333333,26.36666667,7.954166667,8.045833333,10,14.52916667,5.925,1.8125,8.516666667,6.708333333,12.90833333,11.35,10.42083333,14.85833333,6.058333333,4.408333333,20.74583333,11.51052632,24.21666667,16.02083333,16.21666667,12.47916667,0.540909091,4.7625
"823",9.291666667,24.70833333,16.3125,23.07083333,20.9625,17.9047619,20.87916667,18.5875,17.15,14.02083333,22.8,18.64583333,15.45,8.154166667,7.904166667,10.66666667,12.9,21.92916667,19.29166667,15.77,7.895833333,13.3625,14.425,13.3375,7.095833333,12.7,9.666666667,12.55,9.45,14.7625,19.1,11.99130435,11.46666667,7.116666667,16.3125,6.854166667,16.07083333,16.46666667,21.55,7.929166667,19.475,6.204166667,6.8,13.04166667,7.175,15.6875,10.86666667,8.608333333,10.37916667,18.3,10.49166667,5.041666667,8.433333333,10.54166667,13.00833333,14.32083333,11.6375,12.54583333,8.366666667,11.34166667,19.21666667,9.775,18.85,8.433333333,43.2125,10.15416667,7.0125,8.391666667
"824",10.94166667,61.375,23.45,18.68333333,23.10416667,20.01666667,20.375,19.86666667,19.42916667,17.43333333,26.80833333,19.32083333,19.075,9.729166667,11.00833333,11.88333333,12.12916667,19.4875,14.27916667,18.67083333,8.8,14.1875,19.72916667,14.75,12.81666667,20.69583333,13.77916667,17.3625,13.26666667,15.55,23.30416667,15.31304348,14.79166667,10.3375,51.11666667,11.74583333,21.94166667,17.65833333,24.71666667,11.95833333,24.25833333,12.275,11.29583333,16.7,5.85,8.904166667,8.741666667,9.533333333,9.429166667,13.7,11.125,10.47916667,11.77083333,16.2625,12.75416667,14.13333333,10.1375,16.49583333,8.266666667,13.13333333,11.675,10.83333333,15.05,12.3875,23.04166667,11.89166667,10.6375,10.52083333
"825",24.2125,57.1625,36.41666667,25.08333333,32.9875,28.41363636,36.97083333,31.90833333,30.44166667,29.02272727,34.9375,30.61363636,34.40416667,17.27916667,16.925,12.67916667,17.16666667,29.9,27.34583333,42.67083333,12.85833333,18.725,25.47916667,21.05416667,15.81666667,24.32083333,20.36666667,26.275,18.5625,24.55416667,21.50416667,24.9173913,21.87916667,12.60833333,22.42380952,11.95833333,28.15,30.96666667,37.32857143,16.07916667,33.89166667,15.45833333,13.67083333,23.85416667,12.92916667,18.9875,11.44583333,14.70416667,11.65416667,20.79166667,16.85833333,11.14583333,17.12083333,15.27083333,21.00416667,22,13.55833333,16.225,8.675,16.62083333,18.12916667,10.43913043,18.59583333,15.42916667,21.80416667,14.62916667,17.54166667,13.81666667
"826",17.58333333,48.72083333,21.75416667,24.72916667,27.59166667,23.28181818,23.65416667,22.7875,24.575,15.85416667,23.31666667,17.9375,24.60833333,15.20416667,20.79166667,15.14583333,19.08333333,23.4,21.5375,18.65833333,19.5875,20.54583333,22.225,20.14583333,16.05416667,19.71666667,19.95833333,20.94583333,19.9375,16.7125,19.73333333,29.74166667,34.225,15.59166667,26.33181818,11.65416667,18.97727273,18.38,19.06666667,29.93478261,17.67916667,16.45,15.20416667,20.99166667,13.16666667,18.1125,14.3,15.1625,12.825,21.225,13.29583333,7.266666667,18.37916667,15.12083333,14.54166667,16.775,11.6875,14.87916667,8.3625,32.01818182,9.891666667,12.1375,19.28333333,14.1375,45.92916667,17.68333333,14.825,10.46666667
"827",10.84583333,41.45833333,22.25,28.47916667,25.97083333,16.80416667,22.15833333,18.64166667,20.54166667,13.1875,20.9125,17.375,14.35,12.38333333,17.44166667,15.35,15.29583333,17.90833333,16.975,14.02916667,17.9625,22.375,18.85416667,15.36818182,22.8125,21.64583333,13.5625,11.50833333,11.15416667,12.05833333,14.6375,23.73913043,22.6125,14.9125,29.06521739,9.958333333,17.62916667,15.35,26.10833333,17.7875,13.10416667,12.80833333,14.625,16.61666667,9.4375,21.52727273,14.00833333,14.8375,8.829166667,19.12083333,9.129166667,7.1125,8.604166667,8.566666667,13.5,13.09166667,10.71666667,19.58333333,5.4875,17.56666667,14.075,12.51304348,19.97916667,15.05,74.9875,18.12916667,8.120833333,7.270833333
"828",16.5625,26.69166667,13.2,19.94166667,25.28333333,19.05833333,20.07272727,21.23333333,19.31666667,13.375,26.80833333,16.40416667,22.3,11.74166667,14.12083333,10.925,11.28333333,15.12916667,18.79583333,20.69166667,11.77083333,19.34583333,21.37916667,17.775,7.304347826,15.07916667,17.75,22.8375,18.3,10.19166667,15.58333333,12.39130435,11.81666667,8.629166667,19.31666667,7.379166667,18.425,10.51666667,19.00416667,9.479166667,20.90833333,8.670833333,10.9,11.95,5.008333333,15.1875,9.820833333,9.783333333,7.345833333,13.825,9.7125,5.270833333,9.895833333,10.9625,12.72083333,11.95416667,9.4625,15.14583333,3.85,8.5125,6.508333333,11.3875,21.325,7.516666667,53.97083333,15.85416667,12.3375,8.725
"829",11.02916667,26.1125,15.77083333,19.1375,28.37083333,23.07916667,13.05416667,25.19166667,23.37916667,13.49583333,32.24166667,14.00833333,25.72083333,10.06666667,10.925,9.195833333,11.24583333,15.0625,21.05,33.67083333,10.40416667,14.625,18.2625,15.375,11.14583333,12.8875,13.80833333,16.68695652,16.2625,10.00416667,14.4,14.95,17.04583333,9.183333333,19.00416667,6.6,24.58636364,12.62083333,18.94583333,9.95,28.075,10.12083333,10.39166667,7.870833333,5.845833333,17.92916667,8.8875,12.50416667,7.291666667,11.49166667,13.09583333,5.029166667,10.79583333,8.666666667,12.64583333,12.50833333,9.466666667,14.97916667,5.533333333,8.066666667,13.825,9.058333333,16.11666667,11.4625,32.40833333,14.775,11.92083333,11.74166667
"830",7.945833333,30.70833333,17.28333333,17.76666667,21.14583333,15.53181818,14.08333333,16.14583333,17.30416667,9.433333333,22.4625,15.00416667,11.63333333,11.225,14.05833333,16.44166667,11.08333333,13.3125,16.33333333,13.9625,14.81666667,19.90416667,9.479166667,11.43333333,9.170833333,14.30833333,12.4625,13.05652174,10.67083333,9.504166667,19.67916667,16.42608696,17.34583333,11.66666667,18.37083333,8.475,14.09130435,10.2,12.87083333,11.10833333,11.63636364,10.19166667,13.0625,14.0125,11.5125,16.74583333,16.34166667,13.27826087,14.8,14.675,10.2125,4.329166667,9.545833333,10.37826087,8.858333333,13.74583333,6.908333333,11.72916667,4.304166667,11.975,18.11666667,9.933333333,15.2375,5.4875,32.84166667,17.45,6.758333333,8.254166667
"831",10.35416667,35.29583333,23.4125,25.6,21.45,16.49166667,18.37083333,17.75,19.79583333,11.47083333,19.31818182,17.29166667,20.01666667,9.386363636,14.48333333,16.09583333,16.45,20.33333333,13.81666667,17.4125,11.20833333,18.3125,17.2173913,16.5625,14.06818182,16.64166667,11.00416667,8.920833333,10.07083333,15.70833333,23.04583333,19.4125,17.07083333,9.691666667,27.1125,14.12083333,16.9875,15.21666667,15.66666667,12.42083333,13.1375,14.79090909,15.08333333,20.20416667,13.2875,17.40416667,12.04166667,17.075,12.34583333,18.90833333,8.645833333,10.22916667,8.85,10.425,13.56666667,19.55416667,9.291666667,16.6625,8.175,12.06666667,10.65,11.77083333,21.175,12.03181818,69.7375,24.76666667,5.383333333,8.554166667
"832",3.891666667,39.87916667,22.83333333,24.19583333,14.59583333,10.75789474,11.62083333,10.17083333,14.66666667,6.791666667,10.89166667,21.24583333,11.6875,11.4625,20.04583333,27.61666667,11.14583333,13.29583333,20.575,8.791666667,11.825,18.67916667,10.38333333,9.704166667,13.775,21.1875,8.2875,5.559090909,6.308333333,9.641666667,21.7375,14.94166667,16.325,12.38333333,44.20833333,13.15,12.11666667,10.55416667,10.6,16.14583333,7.291666667,17.49583333,13.825,16.58333333,12.44166667,22.79166667,11.25833333,13.00833333,10.2125,19.98333333,9.595833333,6.9375,9.720833333,9.1125,7.458333333,11.0875,8.008333333,8.1,6.554166667,13.3375,15.26666667,10.70416667,20.425,21.65833333,80.675,11.82105263,3.691666667,5.933333333
"833",9.733333333,19.975,17.23333333,20.43333333,22.67916667,17.00555556,18.725,17.88333333,22.96666667,14.7625,17.99583333,19.3125,16.98333333,7.025,12.5625,15.3,8.241666667,13.60416667,18.5,15.64583333,4.179166667,8.8,18.57826087,22.72916667,10.67083333,15.48333333,13.43333333,12.54166667,11.27916667,12.55833333,16.675,13.36842105,15.42916667,8.720833333,23.36666667,3.954166667,24.51666667,15.47826087,16.99583333,11.69166667,13.2625,8.575,10.22916667,9.045833333,5.216666667,19.7625,2.633333333,6.575,8.425,11.15238095,14.525,4.408333333,12.07083333,7.3125,13.4,14.88333333,8.215,14.25,3.504166667,8.829166667,18.69166667,11.95416667,31.3375,16.92916667,79.06666667,13.16666667,8.041666667,12.18636364
"834",7.054166667,32.55833333,14.90833333,18.42083333,19.27916667,15.8,18.1125,18.05416667,17.41666667,9.820833333,23.45833333,8.291666667,8.704166667,10.175,10.125,13.325,12.9125,13.80833333,17.56666667,10.24583333,8.995833333,14.24166667,10.3375,15.3173913,9.775,14.33333333,15.33333333,16.59166667,10.64166667,8.579166667,19.54583333,13.52916667,7.8,5.554166667,39.16666667,7.020833333,8.791304348,7.741666667,8.617391304,7.95,8.845833333,7.5375,10.33333333,15.49166667,11.5875,27.20416667,9.691666667,11.17916667,13.74166667,17.70833333,5.575,9.441666667,11.1375,9.420833333,8.55,10.7875,6.583333333,8.216666667,5.270833333,6.820833333,7.641666667,11.75833333,27.54545455,15.56666667,80.24583333,4.041666667,7.308333333,7.825
"835",8.716666667,22.4125,20.5625,11.28333333,19.38333333,13.2625,16.3375,14.5375,12.925,7.754166667,11.82083333,14.75416667,14.15833333,4.0375,11.17083333,8.7125,11.55,13.425,15.50833333,13.1,8.125,11.5,11.7625,13.30416667,4.0375,10.45833333,14.95833333,18.9625,9.425,8.640909091,15.8875,7.25,6.4625,4.37826087,27.87916667,4.3375,18.9875,13.85416667,19.79130435,6.683333333,13.49166667,3.404166667,4.641666667,13.56666667,10.99166667,27.9,10.46666667,10.95416667,13.1,16.675,5.65,5.575,5.708333333,7.054166667,8.341666667,9.383333333,7.108333333,12.63333333,5.879166667,5.658333333,5.835,9.479166667,26.56666667,9.654166667,42.65,5.679166667,4.85,5.945833333
"836",9.625,17.6625,12.57083333,15.01666667,22.96666667,15.8875,19.25,15.83333333,14.82916667,9.633333333,20,16.51666667,13.31666667,10.02083333,6.470833333,16.90416667,10.10416667,16.49583333,17.56666667,13.97083333,7.179166667,11.375,16.85833333,15.16666667,9.408333333,14.04166667,12.75,15.74583333,11.74166667,10.95454545,11.99166667,12.7625,14.39583333,11.525,17.75416667,6.716666667,18.68333333,15.06666667,22.92083333,11.4375,14.175,9.904166667,12.49166667,9.4,4.1625,15.82083333,8.170833333,9.708695652,8.925,11.8625,13.425,6.425,7.758333333,9.779166667,13.79166667,13.9375,10.78333333,16.8,7.491666667,10.775,12.28333333,11.29166667,28.65652174,6.354166667,26.25,7.995833333,8.145833333,15.09166667
"837",18.0625,59.13333333,15.24583333,22.19583333,35.61666667,31.06666667,33.71666667,26.99583333,27.29166667,23.825,30.68333333,24.575,31.35,13.025,10.4625,11.56666667,13.73333333,23.81666667,33.17083333,34.54583333,9.870833333,15.97916667,31.48333333,28.35,38.5,18.99583333,16.2875,18.05416667,14.175,14.56666667,17.08333333,14.66666667,14.8,9.629166667,18.06666667,11.81666667,28.55416667,20.47083333,32.06666667,11.70416667,35.54583333,9.8,14,16.0375,8.0375,17.98333333,8.758333333,10.04583333,8.583333333,15.02916667,13.8125,10.82916667,12.2125,9.029166667,22.99583333,19.05833333,14.44166667,25.6,8.0125,12.49583333,12.47916667,12.925,19.90833333,6.570833333,67.99166667,18.2,11.42083333,11.79583333
"838",16.03333333,52.62916667,12.6375,21.67916667,41.6125,38.90416667,33.71666667,37.09166667,33.30454545,25.29583333,40.35,35.63333333,34.7625,10.0875,14.69583333,13.45,16.32083333,29.1875,28.14166667,33.25833333,13.12916667,19.27916667,28.98333333,25.1,11.95909091,18.15833333,17.875,20.8625,17.16666667,34.09583333,33.32916667,17.17083333,12.35416667,10.8125,17.35833333,8.9125,38.38333333,31.00869565,45.15833333,11.69166667,34.7875,11.07083333,12.61666667,15.8375,9.645833333,20.07272727,11.05833333,10.25416667,9.116666667,17.175,10.7625,5.691666667,15.73333333,9.7625,25.37083333,26.74583333,15.4625,36.04166667,7.970833333,10.95416667,21.81304348,16.01666667,15.30416667,9.608333333,76.82083333,18.60416667,13.06666667,13.09583333
